,id,title,twitter_location,twitter_text,twitter_time,twitter_user
629,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Miami, Florida","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/oyOShVxGuZ",2018-02-10 17:56:34,DavidLauMiami
630,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Vallejo, CA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/st18itzb5O",2018-02-10 18:00:13,robertfebel
631,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Florida,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/Ju2NY7jGWi",2018-02-10 18:21:04,CroomBoyT
632,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/mXlJlSrHku",2018-02-10 18:33:13,SophiaRessler
633,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Florida,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/IY237Vis1O",2018-02-10 18:42:48,DPBradley
634,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Pensacola, Fl","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/ZMisfIh2qr",2018-02-10 18:46:22,serialkillerkat
635,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Calgary, Alberta Canada","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/hf6XvyNggX",2018-02-10 19:09:49,NicoleWMakeup
636,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",North Alabama,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/zFycCuckrK",2018-02-10 19:14:49,HerbNeu
637,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/jp1PNCDfK5",2018-02-10 19:25:59,timslady_26651
638,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Everywhere I Wanna Be,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/YZ1aC8p832",2018-02-10 19:38:07,iamEbonyLatrice
639,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/ZEfUUSjiQb",2018-02-10 20:05:32,aminabey82
640,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Houston, TX","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/yZZmQ7YyKB",2018-02-10 20:10:20,goblennest
641,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Kingston, NY","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/GTtB43GnTR",2018-02-10 20:10:48,Ray_Constantino
642,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/TSKQiDMnbU",2018-02-10 20:28:27,hardy_jones
643,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Keyport, NJ","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/83bGSlU3b5",2018-02-10 20:48:58,pawsrusinc
644,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/EXBAgP4Ta8",2018-02-10 20:58:10,Mike_Ease
645,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",lexington ky,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/5ROr4lLx6T",2018-02-10 21:12:00,bobbyyoung2
646,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",connecticut,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/2x2p0wZg4C",2018-02-10 21:39:00,ptadvocate4u
647,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Gilbert AZ,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/U0FatwnIvX",2018-02-10 22:00:53,hotarizonadzrt
648,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Montreal,QC","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/amM8948pA6",2018-02-10 22:07:31,SSF_IIIHS
649,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Columbus Georgia ,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/1acSrdZUqX",2018-02-10 22:11:34,Vampire706
650,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",mumbai,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/jy0HLkELNH",2018-02-10 22:34:39,r_divyanka
651,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Como NC,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/DdnMoy8GvF",2018-02-10 22:47:01,TonyAllison
652,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",brampton ont canada ,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/Lxp4y1eMWh",2018-02-10 23:03:56,MajorDjx2c
653,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Portland, OR","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/jWyKAI8NMH",2018-02-10 23:10:11,kmii00
654,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Michigan,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/6Zik20ytDQ",2018-02-11 00:24:13,JoelleGwynn
655,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",LasVegas WinCity ,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/aBbZLIB7q0",2018-02-11 00:26:07,DJValet
656,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",charlotte N.C,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/UeirVGwY26",2018-02-11 00:26:17,TNOFaceStudio
657,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Alabama, USA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/fyxfinokNY",2018-02-11 00:46:43,RNFIsaiah
658,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Bruce, Mississippi 38915","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/zRbCbZ8gdb via @LoveThisPic_com",2018-02-11 00:53:17,GRIFFINSGUNSHOP
659,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","West Babylon, NY","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/e8yAaYvilz",2018-02-11 01:22:04,AlwaysAtAum
660,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/oHnvLdL1pQ",2018-02-11 01:41:55,dhtown2000
661,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",NC,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/80iuQfpgDO",2018-02-11 01:55:44,GinaBezael
662,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Edmonton,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/pJfY0aIiqZ",2018-02-11 02:43:13,Mayanparadoxmex
663,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Los Angeles, CA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/Rm90QuYRrZ",2018-02-11 03:09:53,missrogan
664,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/0lMXa7YMRh via @LoveThisPic_com",2018-02-11 04:20:45,kmaria1943
665,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",long beach ca,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/t9isIMSWgT",2018-02-11 04:34:37,so_p_easy
666,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Valley Forge, PA","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/7lzofmGxfi",2018-02-11 05:01:38,LyniseWalton
667,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Parkhurst Jo'burg South Africa,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/XZiB14zbnM",2018-02-11 07:33:05,MartyduPlessis
668,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",United States,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/9ilj4vRUKt",2018-02-11 07:34:16,CityBoutique
669,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","San Antonio, TX","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/J4PAdfQIJ0 via @LoveThisPic_com",2018-02-11 07:58:17,monicagarciads1
670,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","lincoln, nh white mnts ","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/xNa5RXbKUK",2018-02-11 08:29:37,forestlouie
671,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",some where out there,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/ze2QzGUTnT",2018-02-11 09:32:25,imagine45
672,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018","Pueblo West, CO 81007","Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/q2sVGvb8zz",2018-02-11 13:23:31,loybanks
673,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/o5a4z9WbGU",2018-02-11 14:13:32,ChippyTrids62
674,politifact15018,"Smoking In Cars With Children Is Illegal Starting January 30, 2018",Caraquet,"Smoking In Cars With Children Is Illegal Starting January 30, 2018 https://t.co/vr9VUGadCJ",2018-02-11 14:19:22,moniachiasson
